Primary Particle Size,DataSourceURL,Specific Surface Area,Component Molecular Weight,3D Dimensionality,Material Type,Aromatic,2D Dimensionality,DataSource,source_pdf,Not Aggreg-Agglom,Dendrimer,SingleCrystal,Lipid,Positive Polarity,Molecular Type,UltraPure,Product Name,UpdatedAt,Bulk Density,Molecular Identity,Aggreg-Agglom,Lambda Max,Molecular Weight,source_nano_db,Agglomerated,IsCrystalline,Polymer,dashboard_data_source,NanomaterialID,Monoclinic,Metal,Macrocyclic,Metal Oxide,Mean Hydrodynamic Diameter,Mean Primary Particle Size,Neutral Polarity,Polycrystalline,VHQ-R subset,Negative Polarity,Aggregated,Carbohydrate,Nucleic Acid,Zeta Potential,Purity99+,Protein,CuratedBy,Group Ii-Vi,Group Iv - Non C
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9994255,0,0,0,Swcnt,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-07,0,C,0,0,0,1,0,0,0,nano_database,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835954,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835960,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835958,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,residual p-dopants,0,0,0,1,0,0,0,nano_database,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835961,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Float Zone Silicon Wafers,2013-01-09,0,amine,0,0,0,1,0,0,1,nano_database,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835961,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,631,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835960,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835962,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Float Zone Silicon Wafers,2013-01-09,0,residual p-dopants,0,0,0,1,0,0,1,nano_database,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835958,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835960,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Float Zone Silicon Wafers,2013-01-09,0,residual p-dopants,0,0,0,1,0,0,1,nano_database,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142273,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,681,0,0,0,0,30,0,0,0,0,0,0,0,0,-9.22,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/characterization.do?dispatch=summaryView&sampleId=8388609,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,,0,0,0,1,0,0,0,nano_database,679,0,0,0,0,36,0,0,0,0,0,0,0,0,-19.9,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142274,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,682,0,0,0,0,32,0,0,0,0,0,0,0,0,5.9,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835959,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Float Zone Silicon Wafers,2013-01-09,0,residual p-dopants,0,0,0,1,0,0,0,nano_database,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835962,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,632,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835957,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835959,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,1,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,629,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142276,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,684,0,0,0,0,27,0,0,0,0,0,0,0,0,3.34,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142274,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Dextran,0,0,0,1,0,0,0,nano_database,682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142277,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,685,0,0,0,0,29,0,0,0,0,0,0,0,0,1.95,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142277,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Dextran,0,0,0,1,0,0,0,nano_database,685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/composition.do?dispatch=summaryView&sampleId=9142278,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,686,0,0,0,0,38,0,0,0,0,0,0,0,0,-10.1,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=28835961,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,,0,0,0,1,0,0,0,nano_database,631,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142276,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Alexa Fluor 488,2013-02-28,0,Dextran,0,0,0,1,0,0,0,nano_database,684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142273,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Dextran,0,0,0,1,0,0,0,nano_database,681,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142275,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,,0,0,0,1,0,0,0,nano_database,683,0,0,0,0,74,0,0,0,0,0,0,0,0,-2.72,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142279,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Dextran,0,0,0,1,0,0,0,nano_database,687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476544,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Alkanethiol Oligonucleotide,0,0,0,1,0,0,0,nano_database,765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142280,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,688,0,0,0,0,36,0,0,0,0,0,0,0,0,-14,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142279,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,687,0,0,0,0,33,0,0,0,0,0,0,0,0,-19.5,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142280,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,iron oxide,0,0,0,1,0,0,0,nano_database,688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476559,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with thymine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142275,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-27,0,Dextran,0,0,0,1,0,0,0,nano_database,683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142282,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Dextran,0,0,0,1,0,0,0,nano_database,690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/composition.do?dispatch=summaryView&sampleId=26476556,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with thymine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476555,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with adenine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142281,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Dextran,0,0,0,1,0,0,0,nano_database,689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476560,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide,0,0,0,1,0,0,0,nano_database,761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6979634,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Qd525,2013-08-20,0,64Cu,0,0,0,1,0,0,0,nano_database,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476558,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with adenine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6979641,0,0,0,Group Ii-Vi,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Qd705,2013-02-28,0,Thiolated RGD peptide - c(RGDy(epsilon-acetylthiol)K),0,0,0,1,0,0,0,nano_database,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476563,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide,0,0,0,1,0,0,0,nano_database,764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=10780713,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,"1,2-Distearoyl-Sn-Glycero-3-Phosphoethanolamine-N-(Amino (Polyethyleneglycol)5400",0,0,0,1,0,0,1,nano_database,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142281,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,689,0,0,0,0,28,0,0,0,0,0,0,0,0,3.24,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476562,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with thymine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=10780717,0,0,0,Swcnt,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Dspe-Peg2000-Amine,2013-03-01,0,Thiol-modified sense siRNA against CXCR4,0,0,0,1,0,0,0,nano_database,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6979632,0,2000,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Qd525,2013-08-20,0,poly(ethylene) glycol ,0,0,0,1,0,0,1,nano_database,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142283,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Tat,0,0,0,1,0,0,0,nano_database,691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142284,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,692,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142285,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,693,0,0,0,0,28,0,0,0,0,0,0,0,0,2.34,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142285,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Cy5,0,0,0,1,0,0,0,nano_database,693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142282,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,690,0,0,0,0,31,0,0,0,0,0,0,0,0,-9.46,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142287,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,695,0,0,0,0,37,0,0,0,0,0,0,0,0,0.766,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476557,0,0,0,Metal,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide,0,0,0,1,0,0,0,nano_database,758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142288,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-23,0,,0,0,0,1,0,0,0,nano_database,696,0,0,0,0,38,0,0,0,0,0,0,0,0,-20.7,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=10780715,0,0,0,Lipid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,1,0,,0,Dspe-Peg2000-Amine,2013-02-28,0,Thiol-modified sense siRNA against CXCR4,0,0,0,1,0,0,0,nano_database,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142289,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-23,0,glycine,0,0,0,1,0,0,0,nano_database,697,0,0,0,0,38,0,0,0,0,0,0,1,0,-9.08,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142290,0,4252.1,0,Protein,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-23,0,protamine,0,0,0,1,0,0,0,nano_database,698,0,0,0,0,31,0,0,0,0,0,0,0,0,-3.61,0,1,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=26476561,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Alkanethiol oligonucleotide with adenine spacer and fluorophore,0,0,0,1,0,0,0,nano_database,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142292,0,0,0,Protein,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-07-23,0,dextran,0,0,0,1,0,0,0,nano_database,700,0,0,0,0,28,0,0,0,0,0,0,0,0,-9.23,0,1,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/composition.do?dispatch=summaryView&sampleId=9142278,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,"3,3',4,4'-Benzophenone tetracarboxylic dianhydride",0,0,0,1,0,0,0,nano_database,686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,702,0,0,0,0,31,0,0,0,0,0,0,0,0,-6.11,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6979635,0,0,0,Group Ii-Vi,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,Qd800,2013-08-20,0,64Cu ,0,0,0,1,0,0,0,nano_database,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,703,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.2,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142286,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,694,0,0,0,0,24,0,0,0,0,0,0,0,0,-11.7,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,704,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.877,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142286,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,iron oxide,0,0,0,1,0,0,0,nano_database,694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,705,0,0,0,0,20,0,0,0,0,0,0,0,0,-12,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,PVA,0,0,0,1,0,0,0,nano_database,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=10780714,0,0,0,Lipid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,1,0,,0,Dspe-Peg(2000)Carboxylic Acid,2013-02-28,0,"1,2-Distearoyl-sn-Glycero-3-Phosphoethanolamine-N-[Carboxy(Polyethylene Glycol)2000]",0,0,0,1,0,0,0,nano_database,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,PVA,0,0,0,1,0,0,0,nano_database,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,708,0,0,0,0,20,0,0,0,0,0,0,0,0,0.25,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=10780718,0,0,0,Lipid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,1,0,,0,Dspe-Peg2000-Amine,2013-03-01,0,Thiolated luciferase,0,0,0,1,0,0,0,nano_database,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=10780676,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,1,0,0,0,0,,0,,2013-08-13,0,iron oxide,0,0,0,1,0,0,1,nano_database,818,0,0,0,0,45,0,0,0,0,1,0,0,0,-50,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142283,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,,0,0,0,1,0,0,0,nano_database,691,0,0,0,0,31,0,0,0,0,0,0,0,0,3.64,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,709,0,0,0,0,20,0,0,0,0,0,0,0,0,-6.05,0,0,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&sampleId=9142284,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-02-28,0,Cy5.5,0,0,0,1,0,0,0,nano_database,692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,VT680,0,0,0,1,0,0,0,nano_database,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
